util_ID,util_name,street_address,city,state,zip,entity_type_id
470,Covanta Energy of Niagara LP,100 Energy Blvd @ 56th St,Niagara Falls,NY,14304,Q
471,Amana Society Service Co,P O Box 186,Amana,IA,52203,I
472,Amedee Gethrm Venture I LP,P O Box 12219,Zephyr Cove,NV,89448,Q
473,Covanta Hempstead Company,600 Merchants Concourse,Westbury,NY,11590,Q
491,American Crystal Sugar Co,101 North 3rd Street,Moorhead,MN,56560,C
503,American Hydro Power Company,601 S. Henderson Road,King of Prussia,PA,19406,Q
520,Illinois Power Generating Co,1500 Eastport Plaza,Collinsville,IL,62234,Q
528,Covanta Southeastern Connecticut Company,132 US Submarine Vet Mem Hwy,Preston,CT,6365,IND
542,Covanta Essex Company,183 Raymond Blvd,Newark,NJ,7105,Q
547,American Sugar Refining Inc.,7417 North Peters Street,Arabi,LA,70032,IND
554,City of Ames - (IA),"502 Carroll Avenue, P.O. Box 8",Ames,IA,50010,M
563,American Bituminous Power LP,PO Box 159,Grant Town,WV,26574,Q
570,Covanta Delaware Valley LP,10 Highland Avenue,Chester,PA,19013,I
590,City of Anaheim - (CA),"201 S. Anaheim Blvd, 1101",Anaheim,CA,92805,M
599,Anchorage Municipal Light and Power,1200 East First Avenue,Anchorage,AK,99501,M
623,Anheuser-Busch Inc,One Busch Place,St Louis,MO,63118,IND
641,ANP Bellingham Energy Company LLC,155 Maple Street,Bellingham,MA,2019,Q
656,ANP Blackstone Energy Company LLC,204 Elm Street,Blackstone,MA,2184,Q
682,City of Anita - (IA),P O Box 426828 Main Street,Anita,IA,50020,M
695,City of Ansley - (NE),P O Box  307909 Division Stree,Ansley,NE,68814,M
701,City of Anthony - (KS),P O Box 504,Anthony,KS,67003,M
733,Appalachian Power Co,"1 Riverside Plaza, 26th Floor",Columbus,OH,43215,I
744,Appleton Coated LLC,540 Prospect Street,Combined Locks,WI,54113,IND
745,Applied Energy Inc,8835 Balboa Ave. Ste. D,San Diego,CA,92123,Q
756,Appomattox River Associates LP,"37 Alfred A. Plourde Parkway,",Lewiston,ME,4240,Q
765,City of Arcadia - (WI),115  S Jackson St,Arcadia,WI,54612,M
768,City of Arcanum - (OH),104 West South Street,Arcanum,OH,45304,M
772,Archer Daniels Midland Co,4666 Faries Pkwy,Decatur,IL,62525,IND
782,Aquenergy Systems Inc,"c/o Enel North America, Inc On",Andover,MA,1810,I
792,City of Argyle - (WI),P O Box 246,Argyle,WI,53504,M
794,Apollo Energy Corp,551 Pilgrim Drive Ste C,Foster City,CA,94404,Q
796,Arizona Electric Pwr Coop Inc,3525 N US Highway 191,Cochise,AZ,85606,C
803,Arizona Public Service Co,P O Box 53999M S # 9997,Phoenix,AZ,85072,I
807,Arkansas Electric Coop Corp,P O Box 194208,Little Rock,AR,72219,C
814,Entergy Arkansas LLC,425 West Capitol Avenue,Little Rock,AR,72201,I
867,ARCO Products Co-Watson,P O Box 620322850 South Wilmin,Carson,CA,90749,Q
871,Village of Arnold - (NE),P O Box 70209 W 1st Street,Arnold,NE,69120,M
876,Atlanta Gift Mart LP,40 John Portman Blvd,Atlanta,GA,30303,COM
911,City of Ashland - (KS),P O  Box 547703 Main Street,Ashland,KS,67831,M
914,Total Petrochemicals USA Inc,"Total Plaza Louisiana St., Sui",Houston,TX,77002,IND
918,City of Aspen- (CO),130 S  Galena Street,Aspen,CO,81611,M
924,"Associated Electric Coop, Inc",P O Box 754,Springfield,MO,65801,C
965,Atlantic Municipal Utilities,15 West Third Street,Atlantic,IA,50022,M
986,Aurora Energy LLC,1206 First Ave,Fairbanks,AK,99701,I
991,Air Products & Chemicals Inc,7201 Hamilton Blvd,Allentown,PA,18195,IND
993,Auburn Board of Public Works,P O Box 288,Auburn,NE,68305,M
998,City of Augusta - (KS),P O  Box 489,Augusta,KS,67010,M
1005,Avalon Hydropower LLC,916 Comer Rd,Stoneville,NC,27048,Q
1015,Austin Energy,P O  Box 1088,Austin,TX,78767,M
1058,B Braun Medical Inc,824 12th Avenue,Bethlehem,PA,18018,IND
1074,"Hays Energy, LLC",1601 Francis Harris Ln.,San Marcos,TX,78666,Q
1148,City of Baldwin City- (KS),P O Box 86,Baldwin City,KS,66006,M
1172,Bancroft Municipal Utilities,P.O. Box 157108 North Portland,Bancroft,IA,50517,M
1179,Emera Maine,970 Illinois Avenue,Bangor,ME,4401,I
1182,BASF Corporation,100 Park Ave,Florham Park,NJ,7932,IND
1194,Baptist Memorial Hospital,800 Prudential Drive,Jacksonville,FL,32207,COM
1268,Bayswater Peaking Facility LLC,1425 Bay 24th Street,Far Rockaway,NY,11691,Q
1276,"Barrow Utils & Elec Coop, Inc",P O Box 449,Barrow,AK,99723,C
1278,City of Barron - (WI),1303 East Division,Barron,WI,54812,M
1299,"Barton Village, Inc",P O Box 519,Barton,VT,58220,M
1307,Basin Electric Power Coop,1717 E Interstate Ave,Bismarck,ND,58503,C
1308,Basin Creek Power Services LLC,65 East Broadway,Butte,MT,59701,Q
1357,BASF Corp,P O Box 2506 Highway 366,Port Arthur,TX,77643,Q
1361,Bay Windpower LLC,1754 Alpine NW,Grand Rapids,MI,49504,Q
1362,Bassett Healthcare,1 Atwell Road,Cooperstown,NY,13326,COM
1366,City of Bay City - (MI),900 S  Water Street,Bay City,MI,48708,M
1415,SWG Colorado LLC,2601 S Platte River Road,Denver,CO,80223,Q
1434,Beaver City Corporation,P O Box 271,Beaver City,UT,84713,M
1435,City of Beaver City - (NE),PO Box 185 301 10th Street ,Beaver City,NE,68926,M
1456,Town of Bedford - (VA),215 East Main Street,Bedford,VA,24523,M
1512,City of Belleville - (KS),PO Box 280810 M Street,Belleville,KS,66935,M
1515,City of Bellevue - (IA),900 N. Riverview,Bellevue,IA,52031,M
1525,City of Beloit - (KS),P O Box 567,Beloit,KS,67420,M
1528,Beaver Falls Municipal Auth,1425 8th Ave PO Box 400,Beaver Falls,PA,15010,M
1569,Berry Petroleum Co,5201 Truxtun Ave. Suite 300,Bakersfield,CA,93309,Q
1573,City of Benson - (MN),1410 Kansas Avenue,Benson,MN,56215,M
1615,Town of Berlin - (MD),10 William Street,Berlin,MD,21811,M
1616,Berkshire Power Co LLC,36 Moylan Lane,Agawam,MA,1001,Q
1678,Big Creek Water Works Ltd,P O Box 12219,Zephyr Cove,NV,89448,Q
1692,Big Rivers Electric Corp,P O Box 24,Henderson,KY,42419,C
1735,Birchwood Power Partners LP,10900 Birchwood Dr,King George,VA,22485,Q
1745,Biomass One LP,2350 Avenue G,White City,OR,97503,Q
1746,Black River Generation LLC,P O Box 849,Fort Drum,NY,13602,Q
1751,Birch Power Co,1032 Grandview Drive,Ivins,UT,84738,Q
1752,Biola University,13800 Biola Avenue,La Mirada,CA,90639,COM
1784,Black Creek Hydro Inc,1800 James Street,Bellingham,WA,98226,Q
1851,Blind Canyon Aqua Ranch Inc,1424 Bob Barton Road,Wendell,ID,83355,Q
1857,Block Island Power Co,P O Box 518 Ocean Avenue,Block Island,RI,2807,I
1869,City of Bloomfield - (IA),111 West Franklin,Bloomfield,IA,52537,M
1871,City of Blooming Prairie - (MN),P O  Box 55 146 3rd Ave SE,Blooming Prairie,MN,55917,M
1881,Blue Canyon Windpower LLC,"Route 2, Box 484-1",Carnegie,OK,73015,Q
1883,Blue Earth Light & Water,125 East Seventh Street,Blue Earth,MN,56013,M
1924,Boise Packaging & Newsprint LLC,1955 West Field Court,Lake Forest,IL,60045,IND
1932,Boise-Kuna Irrigation District,129 North School Ave. P.O. Box,Kuna,ID,83634,P
1947,Bob Jones University,1700 Wade Hampton Boulevard,Greenville,SC,29614,Q
1950,ReEnergy Stratton LLC,Route 27 Biomass Plant,Stratton,ME,4982,Q
1951,White Pine Electric Power LLC,P.O. Box 69533707 Power Plant,White Pine,MI,49971,Q
1956,City of Bonners Ferry,P O Box 149,Bonners Ferry,ID,83805,M
1966,Boltonville Hydro Associates,"C/O Essex Hydro Assoc., LLC55",Boston,MA,2108,Q
1981,ReEnergy Ashland LLC,PO Box 33863 Realty Road,Ashland,ME,4732,Q
1984,ReEnergy Fort Fairfield LLC,P.O.Box 430 Cheney Grove Road,Fort Fairfield,ME,4742,Q
1991,Boise White Paper LLC,400 Second Street,International Faslls,MN,56649,IND
1994,Boulder City of,P O Box 7911739 Broadway,Boulder,CO,80306,M
2010,City of Bountiful,198 South 200 West Street,Bountiful City,UT,84010,M
2016,Boott Hydropower Inc,"c/o Enel North America, Inc. O",Andover,MA,1810,Q
2048,Bowersock Mills & Power Co,500 South Powerhouse Road,Lawrence,KS,66044,Q
2053,Bowater Newport Coosa Pines Op,17589 Plant Road,Coosa Pines,AL,35044,IND
2091,Phillips 66,"15551 Highway 23 South, P.O. B",Belle Chasse,LA,70037,IND
2138,Brainerd Public Utilities,P O Box 373 8027 Highland Scen,Brainerd,MN,56401,M
2144,Town of Braintree - (MA),150 Porter Road,East Braintree,MA,2184,M
2171,Brazos Valley Energy,3440 Lockwood Road,Richmond,TX,77469,I
2172,Brazos Electric Power Coop Inc,P O  Box 2585,Waco,TX,76706,C
2179,Brassua Hydroelectric LP,150 Main Street,Lewiston,ME,2420,Q
2188,City of Breese - (IL),800 North First St,Breese,IL,62230,M
2220,Brigham City Corporation,"P O Box 1005, 20 North Main St",Brigham City,UT,84302,M
2226,Bridgewater Power Co LP,P O Box 678Route 3,Ashland,NH,3217,Q
2232,Bridgeport Energy LLC,10 Atlantic Street,Bridgeport,CT,6604,COM
2265,Bristol-Myers Squibb Co,P O Box 191One Squibb Drive,New Brunswick,NJ,8903,IND
2277,City of Broken Bow - (NE),P O Box 567,Broken Bow,NE,68822,M
2287,City of Brooklyn - (IA),138 Jackson St.P.O. Box 3,Brooklyn,IA,52211,M
2313,Brooklyn Navy Yard Cogen PLP,63 Flushing Ave Unit 234,Brooklyn,NY,11205,Q
2338,Calpine Central LP,717 Texas Ave,Houston,TX,77002,Q
2409,Brownsville Public Utilities Board,P.O. Box 3270,Brownsville,TX,78523,M
2439,City of Bryan - (OH),841 East Edgerton Street,Bryan,OH,43506,M
2442,City of Bryan - (TX),205 East 28th Street,Bryan,TX,77803,M
2468,Bucknell University,Facilities Department701 Moore,Lewisburg,PA,17837,Q
2507,City of Burbank Water and Power,164 W. Magnolia Blvd.,Burbank,CA,91503,M
2518,U S Bureau of Reclamation,P O Box 25007Code D-5400,Denver,CO,80225,F
2522,Buckeye Florida Ltd Partners,One Buckeye Drive,Perry,FL,32348,IND
2547,City of Burlingame - (KS),204 West Lincoln Ave.,Burlingame,KS,66413,M
2548,City of Burlington Electric - (VT),585 Pine Street,Burlington,VT,5401,M
2551,City of Burlington - (KS),301 Neosho Street,Burlington,KS,66839,M
2565,North American Energy Services,35586 C Highway 299 East,Burney,CA,96013,Q
2598,Burrows Paper Corp,PO Box 987 501 West Main St,Little Falls,NY,13365,Q
2609,City of Burwell - (NE),P O Box  604,Burwell,NE,68823,M
2634,City of Bushnell - (IL),148 E Hail Street,Bushnell,IL,61422,M
2647,City of Butler - (MO),704 West Mill St.,Butler,MO,64730,M
2671,Baconton Power LLC,2237 Hatcher Hil Rd,Baconton,GA,31716,Q
2674,Tesoro Refining & Marketing Company LLC,2450 Pier B Street,Long Beach,CA,90813,COM
2696,Tesoro Carson Refinery,2350 E 223rd Street,Carson,CA,90810,IND
2719,CalWind Resources Inc,2659 Townsgate Rd Ste 122,Westlake Village,CA,91361,Q
2769,Cargill Inc,9380 Excelsior Blvd.,Hopkins,MN,55343,IND
2770,Terra-Gen Operating Co-Wind,27th Floor565  5th Ave,New York,NY,10017,Q
2782,Terra-Gen Operating Co-Geo,"9590 Prototype Court,Suite 200",Reno,NV,89511,Q
2799,Calpine Corp - Metcalf Energy Center,1 Blanchard RD PO BOX 13190,San Jose,CA,95013,Q
2806,California Dept of Corrections,480 Alta Road,San Diego,CA,92179,S
2820,Calpine Corp - Pastoria Energy Center,Pastoria Energy Facility39789,Lebec,CA,93243,Q
2836,BP America Inc,150 Warrenville RoadMail Code,Naperville,IL,60563,IND
2838,Baytown Energy Center LLC,"717 Texas Ave. ,  Suite 1000",Houston,TX,77002,Q
2843,Los Medanos Energy Center LLC,P O Box 551750 East Third Stre,Pittsburg,CA,94565,Q
2844,Department of the Navy,"1220 Pacific Highway, Bldg 321",San Diego,CA,92132,F
2848,California Institute-Technology,1200 East California Blvd,Pasadena,CA,91125,COM
2850,Central Arizona Water Conservation Dist,P O Box 43020,Phoenix,AZ,85080,M
2860,Los Esteros Critical Energy Facility LLC,800 Thomas Foon Chew Way,San Jose,CA,95134,Q
2865,Calpine Corp-King City,750 Metz Road,King City,CA,93930,Q
2867,Calpine Corp-Yuba City,717 Texas Avenue  Suite 1000,Houston,TX,77002,Q
2871,OLS Energy-Agnews Inc.,4160 Dublin Blvd. suite 100,Dublin,CA,94568,Q
2872,Auburndale Peaker Energy Center LLC,1651 West Derby Avenue,Auburndale,FL,33823,Q
2874,Gilroy Energy Center for Riverview,Calpine2425 Cordelia Rd,Fairfield,CA,94534,Q
2877,Calpine Corp-Magic Valley,50 West San Fernando St,San Jose,CA,95113,Q
2884,Cambria CoGen Co,243 Rubisch Rd,Ebensburg,PA,15931,Q
2888,City of Cambridge - (NE),P O Box Q,Cambridge,NE,69022,M
2891,Westbrook Energy Center,Westbrook Energy Center717 Tex,Houston,TX,77002,Q
2897,Oneta Power LLC,25142 East 105th Street South,Broken Arrow,OK,74014,Q
2929,Decatur Energy Center LLC,2024 Hwy 20,Decatur,AL,35601,Q
2931,Village of Campbell - (NE),P O Box 215,Campbell,NE,68932,M
2934,Calpine Corp - Hidalgo,717 Texas AvenueSuite 1000,Houston,TX,77002,Q
2938,Calpine King City Cogen LLC,750 Metz Rd,King City,CA,93930,Q
2956,Capitol District Energy Center,490 Capitol Avenue,Hartford,CT,6106,Q
3028,Calpine Gilroy Cogen LP,1400 Pacheco Pass Hwy,Gilroy,CA,95021,Q
3037,City of Carlyle - (IL),850 Franklin Street,Carlyle,IL,62231,M
3040,City of Carmi - (IL),225 East Main,Carmi,IL,62821,M
3046,Duke Energy Progress - (NC),P O Box 1551411 Fayetteville S,Raleigh,NC,27602,I
3057,Catawba County,P O Box 389100-A SW Blvd,Newton,NC,28658,M
3082,Carrollton Board of Public Wks,P O  Box 460500 S  Main,Carrollton,MO,64633,M
3084,Carson Cogeneration Co,PO Box 254,Dayton,MT,59914,Q
3085,Carthage Energy LLC,701 West End Ave,Carthage,NY,13619,Q
3102,Mosaic Company,8813 U.S. Highway 41 South,Bartlow,FL,33830,IND
3106,Cargill Inc North America Sweetners,One Cargill Drive,Eddyville,IA,52553,IND
3113,City of Carthage - (MO),627 W Centennial ,Carthage,MO,64836,M
3131,Carville Energy LLC,4322 Hwy 30,St Gabriel,LA,70776,Q
3137,Cascade Municipal Utilities,P O Box 400320 1st Ave  W,Cascade,IA,52033,M
3153,City of Casey - (IL),108 East Main Street,Casey,IL,62420,M
3156,Village of Cashton - (WI),P O Box 188811 Main St,Cashton,WI,54619,M
3179,Caterpillar Inc,3701 South Street,Lafayette,IN,47905,IND
3203,Cedar Falls Utilities,P O Box 769,Cedar Falls,IA,50613,M
3220,Central Oregon Irrigation Dist,1055 SW Lake Ct,Redmond,OR,97756,P
3221,CPKelco U S Inc,333 Thornall St.,Edison,NJ,8837,IND
3227,City of Center - (CO),P O Box 400294 S Worth Street,Center,CO,81125,M
3249,Central Hudson Gas & Elec Corp,284 South Avenue,Poughkeepsie,NY,12601,I
3255,California Dept. of Water Resources,3310 El Camino Avenue,Sacramento,CA,95821,S
3258,Central Iowa Power Cooperative,P O Box 25171400 Hwy 13 SE,Cedar Rapids,IA,52406,C
3265,Cleco Power LLC,2030 Donahue Ferry RoadP.O. Bo,Pineville,LA,71361,I
3271,Central Nebraska Pub P&I Dist,P O Box 740,Holdrege,NE,68949,P
3283,Bunge North America East LLC,1200 North Second Street,Decatur,IN,46733,Q
3295,City of Centralia - (WA),1100 North Tower Avenue,Centralia,WA,98531,M
3303,Florida Power Development,P O Box 10269,Brooksville,FL,34603,Q
3304,Central Michigan University,Central Energy Facility1720 S.,Mt. Pleasant,MI,48859,S
3329,Borough of Chambersburg,PO Box 1009 100 South Second S,Chambersburg,PA,17201,M
3355,City of Chanute,P O Box 907,Chanute,KS,66720,M
3370,Channel Energy Center LLC,PO BOX 1537,Pasadena,TX,77501,Q
3373,City of Chappell - (NE),757 Second St,Chappell,NE,69129,M
3413,PUD No 1 of Chelan County,P O  Box 1231,Wenatchee,WA,98807,P
3432,Ticona Polymers Inc,P O Box 428,Bishop,TX,78343,IND
3452,Chevron USA Inc-El Segundo,Chevron Products Company324 We,El Segundo,CA,90245,IND
3453,Island Energy Services,Chevron Products Company91-480,Kapolei,HI,96707,IND
3455,Chevron Oronite Co LLC,Chevron Oronite Co LLC10285 LA,Belle Chasse,LA,70037,IND
3473,Metro Wtr Recl Dist Grtr Chi,100 East Erie Street,Chicago,IL,60611,M
3476,DTE San Diego COGEN Inc.,414 South Main,Ann Arbor,MI,48104,COM
3477,City of Chicopee - (MA),725 Front Street PO Box 405,Chicopee,MA,1021,M
3486,Chillicothe Municipal Utils,P O Box 140,Chillicothe,MO,64601,M
3490,Crystal Springs Hydro Elec LP,8630 N Mercer way,Mercer Island,WA,98040,Q
3522,Chugach Electric Assn Inc,P O Box 1963005601 Electron Dr,Anchorage,AK,99519,C
3542,Duke Energy Ohio Inc,P O Box 960139 East Fourth Str,Cincinnati,OH,45202,I
3593,"Choctaw Generation L.P, L.L.L.P.",2391 Pensacola Road,Ackerman,MS,39735,COM
3599,Citizens Thermal Energy,366 Kentucky Avenue,Indianapolis,IN,46225,P
3608,Puna Geothermal Venture,6225 Neil Rd.  Suite 300,Reno,NV,89511,Q
3660,PUD No 1 of Clark County - (WA),P O Box  8900,Vancouver,WA,98668,P
3662,Citrus World Inc,20205 Hwy. 2720205 Highway 27,Lake Wales,FL,33853,IND
3663,CHI-West Inc,"c/o Enel North America, Inc On",Andover,MA,1810,Q
3670,FreePort-McMoRan-Corp-Chino Mines,99 Santa Rita Mine Road,Vanadium,NM,88023,IND
3682,CHI West Inc,16804 427th Ave SE,North Bend,WA,98045,Q
3692,Clark University,950 Main Street,Worcester,MA,1610,Q
3702,Clarksdale Public Utilities,P O Box 70,Clarksdale,MS,38614,M
3710,City of Clay Center - (KS),PO Box 117427 Court St,Clay Center,KS,67432,M
3762,City of Cleveland - (OH),1300 Lakeside Avenue,Cleveland,OH,44114,M
3770,Co-Generation Co,P O Box 66 Pruner Road,Riddle,OR,97469,IND
3790,BF ATL Realty Services LLC,600 Peachtree St NE Ste 3730,Atlanta,GA,30308,COM
3807,Cleveland Cliffs Inc,1100 Superior Avenue NE,Cleveland,OH,44114,IND
3813,Village of Clinton - (MI),119 East Michigan Ave.,Clinton,MI,49236,M
3828,Cloverland Electric Co-op,2916 West M-28,Dafter,MI,49724,C
3836,CMS Generation Operating LLC,One Energy Plaza EP11-300-8,Jackson,MI,49201,Q
3837,CMS Generation Operating Co II,One Energy Plaza,Jackson,MI,49201,Q
3838,CMS Generation MI Power LLC,2400 Miller Road,Dearborn,MI,48121,Q
3852,Coalinga Cogeneration Co,P O Box 81078,Bakersfield,CA,93380,IND
3890,EFS Cogen Holdings I LLC,P O Box 4400,Linden,NJ,7036,Q
3892,City of Coffeyville - (KS),P O Box 1629,Coffeyville,KS,67337,M
3900,City of Coggon - (IA),131 Main Street PO Box 80,Coggon,IA,52218,M
3913,City of Colby - (KS),585 N. Franklin Ave.,Colby,KS,67701,M
3930,Co-Gen II,P O Box 66 Pruner Road,Riddle,OR,97469,Q
3953,Collins Pine Co,P O Box 796,Chester,CA,96020,Q
3989,City of Colorado Springs - (CO),P O Box 1103121 S. Tejon St.,Colorado Springs,CO,80947,M
3990,Colorado River Indian Irr Proj,12000 1st Ave.,Parker,AZ,85344,F
3998,Desert View Power Inc,P O Box 75862-300 Gene Welmas,Mecca,CA,92254,Q
4045,City of Columbia - (MO),P O Box  6015Municipal Buildin,Columbia,MO,65205,M
4065,City of Columbus - (OH),3500 Indianola Avenue,Columbus,OH,43214,M
4119,Hewlett-Packard Company,5555 Windward Parkway,Alpharetta,GA,30004,COM
4161,Constellation Power Source Gen,Suite 500 111 Market Place,Baltimore,MD,21202,Q
4174,Cokenergy Inc,3210 Watling St,East Chicago,IN,46312,IND
4180,Connecticut Mun Elec Engy Coop,30 Stott Ave,Norwich,CT,6360,M
4194,Commonwealth Chesapeake Co LLC,3415 White Oak Way,New Church,VA,23415,Q
4208,Phillips 66 Company,1380 San Pablo Ave,Rodeo,CA,94572,IND
4210,Cordova Energy Co LLC,"Two Pacific, BHEC1111 South 10",Omaha,NE,68124,Q
4217,Colstrip Energy LP,Suite 2001087 West River Stree,Boise,ID,83702,Q
4222,Ingredion Inc - Illinois,6400 South Archer Avenue,Bedford Park,IL,60501,IND
4226,Consolidated Edison Co-NY Inc,"Four Irving Place, Room 523",New York,NY,10003,I
4247,Consolidated Water Power Co,P O Box 8050610 High Street,Wisconsin Rapids,WI,54495,I
4254,Consumers Energy Co,One Energy Plaza,Jackson,MI,49201,I
4277,Converse Energy Inc,P O Box 243,Converse,SC,29329,Q
4305,City of Coon Rapids,P O Box 207123 3rd Avenue,Coon Rapids,IA,50058,M
4329,"Copper Valley Elec Assn, Inc",PO Box 45,Glennallen,AK,99588,C
4361,Ingredion Inc - Stockton,5 Westbrook Corporate CenterSu,Westchester,IL,60154,IND
4363,Corn Belt Power Coop,1300 13th Street North,Humboldt,IA,50548,C
4375,City of Corning - (IA),501 Benton Avenue,Corning,IA,50841,M
4382,Colton Power LP,671 S Cooley Drive #109,Colton,CA,92324,I
4383,Corpus Christi Cogeneration LLC,3952 Buddy Lawrence Dr,Corpus Christi,TX,78407,Q
4385,Anderson Power Products,13 Pratts Junction Road,Sterling,MA,1564,IND
4386,Cornell Hydro,135 Humphrey Service Building,Ithaca,NY,14853,Q
4397,Coso Operating Co LLC,"3 Gil Station Road, Coso Junct",Little Lake,CA,93542,Q
4405,Cottonwood Energy Co LP,976 County Road 4213,Deweyville,TX,77614,Q
4413,Cox Interior Inc,1751 Old Columbia Road,Campbellville,KY,42718,IND
4417,Ingredion Inc - Winston Salem,4501 Overdale Road,Winston-Salem,NC,27107,IND
4425,Covanta Fairfax Inc,9898 Furance Road,Lorton,VA,22079,COM
4426,NAES Corp,"Reserve Road, Gate 20",Hartford,CT,6114,P
4434,New Martinsville Hannibal Hydro,P O Box 6821 Howard T Jeffers,New Martinville,WV,26155,Q
4435,Covanta Energy Co,445 South St,Morristown,NJ,7960,M
4440,Covanta Union Operations LLC,1499 Routes 1 & 9 North,Rahway,NJ,7065,Q
4447,Covanta Lancaster Inc,1911 River Road,Bainbridge,PA,17502,M
4458,Covanta Warren Energy Resource Co LP,218 Mt. Pisgah Ave.218 Mt. Pis,Oxford,NJ,7863,Q
4464,Crockett Cogeneration,550 Loring Avenue,Crockett,CA,94525,Q
4468,Crestwood Corp,517 Kraft Road,Dothan,AL,36303,Q
4474,Covanta Bristol Inc,445 South Street,Morristown,NJ,7960,Q
4476,Covanta Marion Inc,4445 south ST,Morristown,NJ,7960,Q
4482,Covanta Lake Inc,3830 Rogers Industrial Park Rd,Okahumpka,FL,34762,Q
4484,Covanta Babylon Inc,445 South Street,Morristown,NJ,7960,COM
4487,Covanta Onondega LP,PO Box 261540 Lane Rd,Fairfield,NJ,7707,Q
4496,Covanta Alexandria/Arlington,P O Box 261540 Lane Road,Fairfield,NJ,7007,COM
4497,Covanta Indianapolis Inc,P O Box 261540 Lane Road,Fairfield,NJ,7007,I
4498,Covanta Stanislaus Inc,445 South Street,Morristown,NJ,7960,Q
4527,City of Crete,P O  Box 86243 East 13th Stree,Crete,NE,68333,M
4538,Crisp County Power Comm,202 South Seventh Street,Cordele,GA,31015,P
4558,Cutrale Citrus Juices USA Inc,602 McKean St,Auburndale,FL,33823,IND
4562,City of Croswell - (MI),100 North Howard Avenue,Croswell,MI,48422,M
4566,Crotched Mt Rehab Ctr Inc,1 Verney Drive,Greenfield,NH,3047,COM
4580,Georgia-Pacific LLC,100 Supply Rd,Crossett,AR,71635,IND
4604,City of Crystal Falls,401 Superior Ave,Crystal Falls,MI,49920,M
